DATE	OPEN	HIGH	LOW	CLOSE	VOLUME
2021-05-12 01:00:00+02:00	46593.36	46901.83	46458.79	46825.37	61.242291
2021-05-12 02:00:00+02:00	46821.39	47323.48	46730.01	47323.48	112.411328
2021-05-12 03:00:00+02:00	47323.52	47333.0	47013.88	47095.16	57.765203
2021-05-12 04:00:00+02:00	47096.49	47312.15	46998.14	47184.75	64.675556
2021-05-12 05:00:00+02:00	47184.75	47813.82	47043.85	47709.31	93.952096
2021-05-12 06:00:00+02:00	47718.15	47883.77	47337.37	47378.93	80.095827
2021-05-12 07:00:00+02:00	47378.95	47520.61	47226.03	47282.35	74.263888
2021-05-12 08:00:00+02:00	47282.36	47390.51	47005.0	47080.95	94.088064
2021-05-12 09:00:00+02:00	47085.97	47299.7	46963.4	47148.84	129.761905
2021-05-12 10:00:00+02:00	47148.84	47217.4	46764.7	47012.34	172.197065
2021-05-12 11:00:00+02:00	47012.34	47256.67	46897.1	46981.57	111.756695
2021-05-12 12:00:00+02:00	46981.57	46990.47	46254.01	46322.72	202.095396
2021-05-12 13:00:00+02:00	46322.72	46722.25	46292.8	46676.51	128.308976
2021-05-12 14:00:00+02:00	46676.51	46818.64	46475.18	46534.83	156.241926
2021-05-12 15:00:00+02:00	46534.58	47060.54	46177.12	47010.0	181.785272
2021-05-12 16:00:00+02:00	47018.09	47137.39	46500.1	46529.5	132.403873
2021-05-12 17:00:00+02:00	46544.46	46585.39	45930.16	46117.19	254.230314
2021-05-12 18:00:00+02:00	46117.11	46248.25	45204.33	45708.76	348.077828
2021-05-12 19:00:00+02:00	45702.13	45961.76	45443.2	45605.0	213.649476
2021-05-12 20:00:00+02:00	45606.12	45838.34	44526.31	44941.61	403.725585
2021-05-12 21:00:00+02:00	44926.47	45338.64	44454.26	45285.42	240.722254
2021-05-12 22:00:00+02:00	45278.12	45454.64	44917.57	45264.55	138.341018
2021-05-12 23:00:00+02:00	45267.89	45530.77	45183.4	45379.49	99.284259
2021-05-13 00:00:00+02:00	45374.41	45527.28	42890.31	43976.31	975.616695
2021-05-13 01:00:00+02:00	43980.0	43994.79	40559.67	41305.48	904.766324
2021-05-13 02:00:00+02:00	41281.32	42464.02	38926.52	41484.22	1400.766189
2021-05-13 03:00:00+02:00	41477.11	42157.54	41220.09	42011.02	408.220839
2021-05-13 04:00:00+02:00	42020.25	42284.85	41649.0	41838.69	182.323087
2021-05-13 05:00:00+02:00	41841.77	41993.65	41217.11	41957.92	233.671694
2021-05-13 06:00:00+02:00	41959.22	42441.71	41878.49	41973.77	210.485487
2021-05-13 07:00:00+02:00	41971.91	42560.0	41971.9	42401.43	203.381623
2021-05-13 08:00:00+02:00	42401.43	42706.12	42302.32	42700.72	272.141604
2021-05-13 09:00:00+02:00	42700.72	42733.36	42127.68	42298.02	236.719804
2021-05-13 10:00:00+02:00	42298.02	42350.0	41529.62	41566.83	319.647054
2021-05-13 11:00:00+02:00	41566.83	41805.27	40362.88	40735.09	574.615947
2021-05-13 12:00:00+02:00	40733.62	41695.03	40600.19	40830.52	473.070846
2021-05-13 13:00:00+02:00	40822.61	41426.17	40222.0	41333.48	516.851023
2021-05-13 14:00:00+02:00	41333.73	41832.1	41129.41	41710.41	356.957516
2021-05-13 15:00:00+02:00	41716.19	42042.41	41300.0	41935.76	321.625058
2021-05-13 16:00:00+02:00	41954.37	42245.53	41787.2	41870.6	251.113182
2021-05-13 17:00:00+02:00	41871.21	41950.31	41209.06	41333.47	202.542103
2021-05-13 18:00:00+02:00	41320.98	41960.0	40375.86	40471.65	360.002118
2021-05-13 19:00:00+02:00	40488.45	40640.0	39111.0	40352.39	759.510713
2021-05-13 20:00:00+02:00	40333.36	40771.34	39639.97	39742.38	514.849251
2021-05-13 21:00:00+02:00	39742.38	40991.96	39735.75	40286.12	422.808554
2021-05-13 22:00:00+02:00	40286.13	41018.1	40134.63	40929.38	275.486442
2021-05-13 23:00:00+02:00	40916.29	41414.49	40673.74	41197.76	154.850095
2021-05-14 00:00:00+02:00	41197.71	41479.39	40699.18	40699.18	195.661843
2021-05-14 01:00:00+02:00	40697.75	41321.89	40336.27	41258.66	190.700465
2021-05-14 02:00:00+02:00	41270.93	41773.48	41127.05	41590.28	162.826703
2021-05-14 03:00:00+02:00	41620.16	41889.58	41459.62	41549.58	102.949569
2021-05-14 04:00:00+02:00	41563.23	41596.27	41078.31	41104.26	100.56477
2021-05-14 05:00:00+02:00	41113.82	41273.0	40777.77	40881.77	79.614185
2021-05-14 06:00:00+02:00	40894.68	41188.01	40600.01	40867.38	159.28622
2021-05-14 07:00:00+02:00	40882.08	41321.88	40769.05	41260.3	117.550584
2021-05-14 08:00:00+02:00	41260.22	41307.17	40522.57	40679.35	204.693564
2021-05-14 09:00:00+02:00	40677.74	41628.78	40677.7	41383.83	274.759312
2021-05-14 10:00:00+02:00	41389.13	41728.86	41314.41	41718.69	231.376778
2021-05-14 11:00:00+02:00	41718.69	42145.78	41565.6	41830.82	287.135997
2021-05-14 12:00:00+02:00	41830.82	42082.11	41678.89	42049.78	215.858692
2021-05-14 13:00:00+02:00	42049.78	42216.87	41808.74	41857.81	197.847139
2021-05-14 14:00:00+02:00	41857.81	41920.81	41556.44	41617.68	159.078678
2021-05-14 15:00:00+02:00	41606.5	42065.35	41381.05	42044.78	269.988917
2021-05-14 16:00:00+02:00	42044.33	42070.52	41672.34	42032.25	135.907201
2021-05-14 17:00:00+02:00	42032.13	42521.58	42032.13	42339.42	184.983058
2021-05-14 18:00:00+02:00	42336.97	42422.21	41917.52	42020.0	130.590021
2021-05-14 19:00:00+02:00	42013.03	42184.41	41781.07	41815.15	97.928302
2021-05-14 20:00:00+02:00	41815.15	41898.97	41587.44	41696.75	125.808259
2021-05-14 21:00:00+02:00	41696.75	41709.06	41400.01	41419.93	113.644865
2021-05-14 22:00:00+02:00	41432.58	41550.47	40518.85	40592.43	194.212428
2021-05-14 23:00:00+02:00	40576.66	41145.66	40471.66	41106.51	120.851178
2021-05-15 00:00:00+02:00	41107.5	41440.53	40981.2	41238.8	85.663
2021-05-15 01:00:00+02:00	41228.05	41432.99	41092.85	41172.92	69.72816
2021-05-15 02:00:00+02:00	41175.55	41522.44	40703.84	40830.86	108.142926
2021-05-15 03:00:00+02:00	40829.42	41808.09	40759.63	41788.2	97.930447
2021-05-15 04:00:00+02:00	41788.2	41802.31	41235.49	41283.15	56.706444
2021-05-15 05:00:00+02:00	41282.3	41282.3	40871.03	40885.73	46.593058
2021-05-15 06:00:00+02:00	40879.87	41127.96	40571.42	40711.57	79.020674
2021-05-15 07:00:00+02:00	40712.72	41065.83	40547.88	41030.03	100.626433
2021-05-15 08:00:00+02:00	41020.0	41030.31	40238.65	40491.26	167.093838
2021-05-15 09:00:00+02:00	40474.86	40556.96	40025.81	40071.14	176.289918
2021-05-15 10:00:00+02:00	40086.26	40398.0	39887.57	40227.63	203.975941
2021-05-15 11:00:00+02:00	40227.68	40579.65	39854.93	40100.01	176.09645
2021-05-15 12:00:00+02:00	40099.26	40099.26	39394.09	39875.96	297.993405
2021-05-15 13:00:00+02:00	39872.57	40421.59	39837.4	40364.59	132.66527
2021-05-15 14:00:00+02:00	40384.24	40639.07	40125.78	40548.51	143.27692
2021-05-15 15:00:00+02:00	40542.3	40699.99	40202.87	40441.32	123.776699
2021-05-15 16:00:00+02:00	40432.56	40835.95	40233.96	40680.61	176.028883
2021-05-15 17:00:00+02:00	40678.87	40832.98	40225.8	40339.31	93.204563
2021-05-15 18:00:00+02:00	40343.53	40350.4	39222.0	39507.29	320.196947
2021-05-15 19:00:00+02:00	39507.29	39789.0	39142.92	39453.88	240.257877
2021-05-15 20:00:00+02:00	39453.88	39769.23	39217.88	39560.22	195.817034
2021-05-15 21:00:00+02:00	39564.64	39727.98	38776.01	39678.89	346.354209
2021-05-15 22:00:00+02:00	39697.13	40082.78	39640.0	39757.53	156.55039
2021-05-15 23:00:00+02:00	39758.57	40182.04	39755.96	39942.65	92.650766
2021-05-16 00:00:00+02:00	39950.69	40152.83	39388.06	39574.69	140.509316
2021-05-16 01:00:00+02:00	39571.7	39628.28	38460.83	38629.16	238.569327
2021-05-16 02:00:00+02:00	38629.16	39395.91	38408.0	39047.61	244.370687
2021-05-16 03:00:00+02:00	39052.04	39772.91	39052.04	39644.73	110.617723
2021-05-16 04:00:00+02:00	39644.8	39852.08	39560.04	39718.09	62.271169
2021-05-16 05:00:00+02:00	39720.88	39886.0	39386.92	39880.98	70.013837
2021-05-16 06:00:00+02:00	39880.98	40213.13	39616.5	39649.43	62.086704
2021-05-16 07:00:00+02:00	39649.6	39856.36	39591.19	39698.64	68.5344
2021-05-16 08:00:00+02:00	39701.45	40747.11	39673.99	40391.48	155.742414
2021-05-16 09:00:00+02:00	40398.53	40670.62	40219.29	40656.46	114.466107
2021-05-16 10:00:00+02:00	40657.23	40686.79	40132.92	40324.37	109.4696
2021-05-16 11:00:00+02:00	40319.25	40795.12	40310.13	40655.94	139.246508
2021-05-16 12:00:00+02:00	40653.26	41083.62	40610.2	40923.82	126.310166
2021-05-16 13:00:00+02:00	40924.14	40970.9	40405.15	40485.37	88.563066
2021-05-16 14:00:00+02:00	40489.16	40597.45	40080.0	40138.04	105.320164
2021-05-16 15:00:00+02:00	40142.58	40484.34	40030.96	40429.76	89.412083
2021-05-16 16:00:00+02:00	40423.25	40696.71	39721.08	39914.45	195.244628
2021-05-16 17:00:00+02:00	39914.44	39944.39	39406.9	39438.63	212.532926
2021-05-16 18:00:00+02:00	39455.3	39710.0	38812.21	39061.65	323.386444
2021-05-16 19:00:00+02:00	39046.62	39195.89	38137.58	38904.32	484.828764
2021-05-16 20:00:00+02:00	38904.19	39176.56	37500.0	37526.03	564.58832
2021-05-16 21:00:00+02:00	37525.18	38055.79	36500.0	37337.3	819.219389
2021-05-16 22:00:00+02:00	37337.26	37684.84	35734.96	35878.21	916.078393
2021-05-16 23:00:00+02:00	35885.46	37527.99	35885.46	37218.89	589.633157
2021-05-17 00:00:00+02:00	37218.89	38157.67	37203.4	37586.17	362.424407
2021-05-17 01:00:00+02:00	37591.83	38381.42	37451.59	38319.43	235.237287
2021-05-17 02:00:00+02:00	38299.31	38467.58	37590.14	37630.25	166.5381
2021-05-17 03:00:00+02:00	37634.25	37685.02	36823.52	37081.49	234.21069
2021-05-17 04:00:00+02:00	37078.69	37400.0	36524.62	36705.86	227.593888
2021-05-17 05:00:00+02:00	36696.27	36882.43	35358.0	35457.61	582.277036
2021-05-17 06:00:00+02:00	35457.61	36109.78	34838.26	35972.15	798.707836
2021-05-17 07:00:00+02:00	35972.14	36275.94	34238.63	36240.36	628.49974
2021-05-17 08:00:00+02:00	36241.59	37377.67	36094.97	36568.96	659.842069
2021-05-17 09:00:00+02:00	36569.83	37370.97	36424.61	37276.55	382.49672
2021-05-17 10:00:00+02:00	37274.37	37563.71	36897.29	37404.4	352.549126
2021-05-17 11:00:00+02:00	37397.08	37506.49	37096.75	37436.2	207.493293
2021-05-17 12:00:00+02:00	37437.39	37511.08	36610.11	36683.23	225.305171
2021-05-17 13:00:00+02:00	36683.82	37683.21	36500.0	37659.4	271.544638
2021-05-17 14:00:00+02:00	37659.4	37708.32	36861.38	37068.91	233.667426
2021-05-17 15:00:00+02:00	37081.79	37295.07	36743.18	37137.56	195.064666
2021-05-17 16:00:00+02:00	37137.56	37208.86	36075.78	36642.42	292.685146
2021-05-17 17:00:00+02:00	36633.13	36789.56	35555.55	35703.52	360.434954
2021-05-17 18:00:00+02:00	35703.52	36079.41	34956.0	34995.63	538.583995
2021-05-17 19:00:00+02:00	34991.44	35448.64	34378.67	35014.35	706.708602
2021-05-17 20:00:00+02:00	35018.42	36025.0	34804.92	35829.07	424.592564
2021-05-17 21:00:00+02:00	35819.11	36585.82	35819.11	36418.52	270.820973
2021-05-17 22:00:00+02:00	36418.55	37073.63	36304.41	36970.73	265.088195
2021-05-17 23:00:00+02:00	36969.71	37000.0	35687.11	35855.8	246.934554
2021-05-18 00:00:00+02:00	35852.77	36583.35	35151.39	35370.65	323.705065
2021-05-18 01:00:00+02:00	35373.01	36150.76	35055.47	35882.74	250.673834
2021-05-18 02:00:00+02:00	35882.74	36727.53	35576.57	36546.18	310.638573
2021-05-18 03:00:00+02:00	36549.6	37252.08	36500.37	37077.66	196.113356
2021-05-18 04:00:00+02:00	37076.51	37225.87	36617.9	37055.37	93.93142
2021-05-18 05:00:00+02:00	37055.42	37077.67	36762.82	36857.73	61.421502
2021-05-18 06:00:00+02:00	36857.72	37519.8	36824.89	37315.54	137.185567
2021-05-18 07:00:00+02:00	37325.32	37469.48	37120.84	37362.62	196.153222
2021-05-18 08:00:00+02:00	37359.81	37703.5	36831.53	36913.35	263.497371
2021-05-18 09:00:00+02:00	36910.64	37132.0	36854.96	37087.65	211.349195
2021-05-18 10:00:00+02:00	37085.41	37279.0	36790.36	36857.52	248.06181
2021-05-18 11:00:00+02:00	36851.67	36995.0	36614.43	36873.28	214.592897
2021-05-18 12:00:00+02:00	36873.28	37285.51	36706.0	37249.92	229.406222
2021-05-18 13:00:00+02:00	37249.92	37470.86	37086.89	37173.62	222.876552
2021-05-18 14:00:00+02:00	37173.62	37192.05	35861.9	36050.41	367.613578
2021-05-18 15:00:00+02:00	36041.75	36166.47	35550.0	35841.86	412.827881
2021-05-18 16:00:00+02:00	35853.14	35853.14	35000.0	35444.0	535.749602
2021-05-18 17:00:00+02:00	35441.92	35966.44	35136.57	35325.57	356.148165
2021-05-18 18:00:00+02:00	35317.31	35862.28	35041.01	35815.27	448.214314
2021-05-18 19:00:00+02:00	35815.27	35979.0	35544.55	35568.45	270.947789
2021-05-18 20:00:00+02:00	35561.71	35561.71	34809.96	35167.68	349.846019
2021-05-18 21:00:00+02:00	35159.91	35810.51	34903.65	35538.81	302.724986
2021-05-18 22:00:00+02:00	35538.81	35752.82	35090.0	35545.0	174.981895
2021-05-18 23:00:00+02:00	35545.0	35748.65	35160.57	35323.19	147.494525
2021-05-19 00:00:00+02:00	35336.89	35546.93	35100.8	35188.93	137.442521
2021-05-19 01:00:00+02:00	35189.57	35483.54	34750.0	35205.32	252.551365
2021-05-19 02:00:00+02:00	35212.04	35939.48	34929.79	34996.61	383.736326
2021-05-19 03:00:00+02:00	34996.61	35074.5	33334.86	33609.0	694.65124
2021-05-19 04:00:00+02:00	33608.91	33947.07	33134.0	33179.69	387.928459
2021-05-19 05:00:00+02:00	33185.83	33755.21	33039.59	33326.84	365.558666
2021-05-19 06:00:00+02:00	33328.11	33537.39	31600.23	32108.61	1042.658648
2021-05-19 07:00:00+02:00	32108.61	32686.3	31813.66	31977.81	829.572712
2021-05-19 08:00:00+02:00	31973.56	32600.7	31936.62	32154.84	500.609379
2021-05-19 09:00:00+02:00	32155.81	33084.34	31450.0	33031.29	882.003239
2021-05-19 10:00:00+02:00	33023.88	33429.39	32500.0	33175.38	614.079337
2021-05-19 11:00:00+02:00	33175.38	33346.54	32830.37	33070.47	398.59753
2021-05-19 12:00:00+02:00	33061.45	33152.54	31715.42	32223.94	768.291116
2021-05-19 13:00:00+02:00	32223.94	32345.67	27933.47	30669.75	1869.831971
2021-05-19 14:00:00+02:00	30702.62	31582.19	26000.0	28140.81	1688.601252
2021-05-19 15:00:00+02:00	28140.79	31114.83	23741.41	29369.62	2826.290979
2021-05-19 16:00:00+02:00	29401.48	30889.0	27626.19	30856.64	1582.359883
2021-05-19 17:00:00+02:00	30856.62	31399.0	29789.18	30901.57	1472.343783
2021-05-19 18:00:00+02:00	30892.44	33398.55	29906.2	32867.55	1233.253653
2021-05-19 19:00:00+02:00	32867.55	33696.54	31000.0	32618.19	921.793804
2021-05-19 20:00:00+02:00	32613.82	32773.41	31084.41	31416.99	751.647181
2021-05-19 21:00:00+02:00	31401.25	32700.0	31203.21	32613.31	597.840282
2021-05-19 22:00:00+02:00	32613.33	33243.79	31431.34	31627.19	610.140326
2021-05-19 23:00:00+02:00	31629.85	32166.99	30585.49	32035.23	429.039496
2021-05-20 00:00:00+02:00	32019.85	32696.71	31596.77	32295.1	370.258833
2021-05-20 01:00:00+02:00	32303.16	32436.8	30278.39	30279.5	453.657557
2021-05-20 02:00:00+02:00	30319.47	31523.33	28554.0	29595.89	997.141811
2021-05-20 03:00:00+02:00	29590.37	30948.0	29377.76	30528.8	861.885777
2021-05-20 04:00:00+02:00	30528.81	31647.82	30425.99	31428.49	416.735154
2021-05-20 05:00:00+02:00	31428.26	31865.56	31232.3	31661.08	417.303046
2021-05-20 06:00:00+02:00	31666.12	32823.57	31549.91	32541.46	432.104191
2021-05-20 07:00:00+02:00	32540.3	33020.95	32346.4	33007.66	369.982421
2021-05-20 08:00:00+02:00	33005.93	33195.88	32376.04	32720.39	469.572326
2021-05-20 09:00:00+02:00	32718.11	33664.14	32690.58	32942.22	713.544679
2021-05-20 10:00:00+02:00	32941.43	33191.48	32452.24	32834.03	475.43934
2021-05-20 11:00:00+02:00	32842.99	33116.07	31922.18	32902.05	635.804615
2021-05-20 12:00:00+02:00	32902.06	33312.32	32530.33	33268.52	638.548649
2021-05-20 13:00:00+02:00	33271.53	33517.46	32710.0	33384.67	578.33405
2021-05-20 14:00:00+02:00	33384.66	34719.77	33095.51	34530.25	1040.755059
2021-05-20 15:00:00+02:00	34530.25	35204.63	34349.96	34521.46	827.603198
2021-05-20 16:00:00+02:00	34522.3	34923.21	33975.48	34288.62	645.796776
2021-05-20 17:00:00+02:00	34295.51	34729.2	33900.39	34263.87	492.483354
2021-05-20 18:00:00+02:00	34265.2	34281.13	31450.0	32433.18	1224.941457
2021-05-20 19:00:00+02:00	32433.18	33062.86	31935.15	32771.68	536.35979
2021-05-20 20:00:00+02:00	32771.69	32950.92	32351.78	32799.51	360.843936
2021-05-20 21:00:00+02:00	32790.2	33248.55	32600.02	33026.82	272.443768
2021-05-20 22:00:00+02:00	33021.42	33424.63	32645.62	32898.08	272.103744
2021-05-20 23:00:00+02:00	32900.09	33547.2	32666.31	33442.91	182.740726
2021-05-21 00:00:00+02:00	33444.77	34365.36	32519.65	34076.92	353.706414
2021-05-21 01:00:00+02:00	34066.96	34296.7	33144.35	33359.97	359.568042
2021-05-21 02:00:00+02:00	33349.96	34648.69	33308.69	34238.87	540.134397
2021-05-21 03:00:00+02:00	34238.88	34324.89	33894.96	34030.85	219.150859
2021-05-21 04:00:00+02:00	34022.86	34188.86	33721.31	33901.66	208.244791
2021-05-21 05:00:00+02:00	33886.67	33909.06	33203.97	33420.76	238.737741
2021-05-21 06:00:00+02:00	33420.77	33472.26	32626.27	32866.05	307.411448
2021-05-21 07:00:00+02:00	32866.17	33162.19	32592.61	32814.35	310.194538
2021-05-21 08:00:00+02:00	32807.53	33467.79	32232.2	33284.77	488.134146
2021-05-21 09:00:00+02:00	33284.77	33306.04	32394.75	32692.74	515.167794
2021-05-21 10:00:00+02:00	32692.74	33083.2	32234.44	32817.47	538.371923
2021-05-21 11:00:00+02:00	32817.47	33714.48	32810.11	33498.66	429.116362
2021-05-21 12:00:00+02:00	33498.52	33737.17	33247.76	33416.54	328.834668
2021-05-21 13:00:00+02:00	33416.55	33839.99	33022.82	33771.44	347.614212
2021-05-21 14:00:00+02:00	33773.42	34140.42	33243.86	33255.07	402.360406
2021-05-21 15:00:00+02:00	33255.07	33920.46	33063.79	33815.75	283.855276
2021-05-21 16:00:00+02:00	33815.75	34325.14	30167.16	31178.59	2275.763502
2021-05-21 17:00:00+02:00	31175.5	31545.54	30054.61	30352.61	1095.006837
2021-05-21 18:00:00+02:00	30352.61	31160.02	29777.0	30566.26	1143.963023
2021-05-21 19:00:00+02:00	30558.58	30810.74	30210.99	30772.95	633.355556
2021-05-21 20:00:00+02:00	30774.64	30780.29	29978.09	30613.53	540.335033
2021-05-21 21:00:00+02:00	30624.37	30626.08	29300.97	29738.9	804.751639
2021-05-21 22:00:00+02:00	29748.91	29984.53	29000.0	29031.08	576.618407
2021-05-21 23:00:00+02:00	29031.09	30284.78	27697.77	30200.01	1263.804248
2021-05-22 00:00:00+02:00	30206.54	30679.99	29733.47	30240.0	404.903338
2021-05-22 01:00:00+02:00	30240.0	30922.81	29956.19	30747.21	318.884683
2021-05-22 02:00:00+02:00	30739.55	31110.99	30434.85	31067.74	243.936005
2021-05-22 03:00:00+02:00	31044.49	31332.99	30688.51	31044.97	202.019423
2021-05-22 04:00:00+02:00	31042.48	31433.5	30692.65	30868.9	258.211942
2021-05-22 05:00:00+02:00	30868.68	31145.0	30159.79	30477.3	282.78643
2021-05-22 06:00:00+02:00	30483.41	30697.58	29690.01	29985.31	400.755118
2021-05-22 07:00:00+02:00	29985.96	30350.81	29092.28	30098.69	555.682158
2021-05-22 08:00:00+02:00	30098.7	30202.55	29358.64	30060.48	385.680259
2021-05-22 09:00:00+02:00	30071.55	30127.81	29421.78	29946.97	324.399215
2021-05-22 10:00:00+02:00	29946.51	30646.04	29936.67	30425.43	372.222519
2021-05-22 11:00:00+02:00	30425.43	30855.82	30165.7	30711.95	317.842158
2021-05-22 12:00:00+02:00	30726.15	31983.47	30430.04	31630.14	502.618499
2021-05-22 13:00:00+02:00	31621.75	31757.81	31007.41	31470.21	288.99157
2021-05-22 14:00:00+02:00	31467.99	31941.71	31130.0	31492.45	318.585348
2021-05-22 15:00:00+02:00	31496.37	32046.21	31342.97	31618.0	306.003888
2021-05-22 16:00:00+02:00	31632.78	31800.0	30853.94	31201.11	333.473268
2021-05-22 17:00:00+02:00	31201.11	31900.0	30579.29	31472.03	419.272928
2021-05-22 18:00:00+02:00	31479.01	31717.1	31000.0	31464.67	377.071775
2021-05-22 19:00:00+02:00	31469.38	31786.49	31176.48	31331.77	287.054233
2021-05-22 20:00:00+02:00	31329.53	31448.51	30776.57	31054.28	264.148301
2021-05-22 21:00:00+02:00	31061.46	31341.22	30687.4	30806.19	236.625522
2021-05-22 22:00:00+02:00	30801.55	31522.59	30793.65	31382.68	241.642092
2021-05-22 23:00:00+02:00	31373.43	31653.97	31230.86	31490.21	167.629853
2021-05-23 00:00:00+02:00	31497.8	31622.65	30828.14	31042.86	235.908976
2021-05-23 01:00:00+02:00	31046.17	31229.11	30837.71	30895.05	105.787093
2021-05-23 02:00:00+02:00	30894.96	31537.24	30300.0	31459.9	306.74484
2021-05-23 03:00:00+02:00	31459.84	31497.23	31197.24	31237.88	110.410419
2021-05-23 04:00:00+02:00	31240.59	31334.49	30824.87	30900.36	130.922516
2021-05-23 05:00:00+02:00	30905.72	31088.9	30730.73	30898.7	101.998818
2021-05-23 06:00:00+02:00	30898.7	30898.7	30583.51	30693.14	142.798614
2021-05-23 07:00:00+02:00	30693.13	30693.13	30227.23	30452.46	197.761563
2021-05-23 08:00:00+02:00	30445.7	30799.0	30010.44	30257.56	316.573254
2021-05-23 09:00:00+02:00	30262.57	30376.34	29338.33	29631.42	420.074429
2021-05-23 10:00:00+02:00	29634.6	29635.02	27903.01	28362.9	1098.128328
2021-05-23 11:00:00+02:00	28362.9	29131.67	28056.6	28252.35	834.185268
2021-05-23 12:00:00+02:00	28253.59	29576.48	28189.48	28918.12	544.188895
2021-05-23 13:00:00+02:00	28918.12	29546.81	28602.15	29218.48	405.405506
2021-05-23 14:00:00+02:00	29214.24	29538.41	27397.33	28062.89	1044.197158
2021-05-23 15:00:00+02:00	28051.68	28205.26	26950.0	27768.41	1113.713568
2021-05-23 16:00:00+02:00	27774.74	28485.36	27265.4	27946.96	593.123663
