DATE	OPEN	HIGH	LOW	CLOSE	VOLUME
2021-05-11 07:00:00+02:00	45776.16	45894.71	45585.99	45700.0	19.747344
2021-05-11 07:15:00+02:00	45693.05	45834.65	45500.0	45611.87	28.990125
2021-05-11 07:30:00+02:00	45608.28	45608.28	45196.51	45266.42	34.046303
2021-05-11 07:45:00+02:00	45266.43	45599.99	45253.28	45340.83	32.893866
2021-05-11 08:00:00+02:00	45345.74	45568.9	45286.36	45515.63	35.758404
2021-05-11 08:15:00+02:00	45523.22	45653.33	45453.27	45600.0	46.342932
2021-05-11 08:30:00+02:00	45593.54	45858.91	45593.54	45790.12	43.445973
2021-05-11 08:45:00+02:00	45790.13	46160.82	45790.13	46079.42	47.424056
2021-05-11 09:00:00+02:00	46079.43	46204.24	45963.55	46060.98	54.674245
2021-05-11 09:15:00+02:00	46052.08	46152.76	45852.21	45910.5	40.228961
2021-05-11 09:30:00+02:00	45910.49	46025.35	45837.29	45863.32	39.289032
2021-05-11 09:45:00+02:00	45863.31	46136.83	45837.31	46082.61	39.78592
2021-05-11 10:00:00+02:00	46091.93	46170.62	45935.53	45935.61	53.540499
2021-05-11 10:15:00+02:00	45935.6	45939.85	45660.17	45700.07	69.239434
2021-05-11 10:30:00+02:00	45702.98	45784.34	45610.62	45703.67	59.554361
2021-05-11 10:45:00+02:00	45702.32	45882.19	45515.04	45640.67	54.753075
2021-05-11 11:00:00+02:00	45642.15	45814.51	45630.53	45785.85	45.064516
2021-05-11 11:15:00+02:00	45784.28	45938.19	45724.83	45724.83	56.043276
2021-05-11 11:30:00+02:00	45720.27	45964.09	45705.72	45912.06	42.21549
2021-05-11 11:45:00+02:00	45912.06	46159.48	45795.64	46069.38	45.241467
2021-05-11 12:00:00+02:00	46062.36	46266.06	46005.38	46164.16	55.262587
2021-05-11 12:15:00+02:00	46165.82	46306.11	46105.04	46199.31	49.508389
2021-05-11 12:30:00+02:00	46199.3	46247.85	46005.4	46051.5	42.771944
2021-05-11 12:45:00+02:00	46059.56	46103.31	45955.04	46029.74	45.18622
2021-05-11 13:00:00+02:00	46029.74	46121.53	45842.68	45893.76	42.722937
2021-05-11 13:15:00+02:00	45893.74	46096.53	45860.33	46086.17	40.399562
2021-05-11 13:30:00+02:00	46086.18	46091.8	45736.84	45762.47	44.991383
2021-05-11 13:45:00+02:00	45762.48	45836.82	45435.86	45484.66	75.350981
2021-05-11 14:00:00+02:00	45474.98	45556.71	45341.59	45502.8	59.530661
2021-05-11 14:15:00+02:00	45502.55	45510.86	45200.0	45243.5	62.007318
2021-05-11 14:30:00+02:00	45243.51	45475.76	45120.21	45465.21	48.392683
2021-05-11 14:45:00+02:00	45466.26	45646.64	45417.62	45594.14	51.579706
2021-05-11 15:00:00+02:00	45594.14	45836.39	45592.88	45677.37	45.070505
2021-05-11 15:15:00+02:00	45681.59	45787.35	45276.91	45336.72	65.907876
2021-05-11 15:30:00+02:00	45336.53	45651.19	45240.75	45591.5	37.116006
2021-05-11 15:45:00+02:00	45594.0	45883.45	45503.27	45883.45	40.187658
2021-05-11 16:00:00+02:00	45883.43	45979.54	45688.89	45941.87	39.415369
2021-05-11 16:15:00+02:00	45952.6	46015.42	45845.69	45981.79	45.536308
2021-05-11 16:30:00+02:00	45980.9	45982.58	45754.68	45965.85	39.685401
2021-05-11 16:45:00+02:00	45953.21	46000.14	45759.68	45884.33	41.939264
2021-05-11 17:00:00+02:00	45883.2	46076.92	45800.0	46057.23	46.810025
2021-05-11 17:15:00+02:00	46056.21	46237.25	45982.97	46199.95	40.094328
2021-05-11 17:30:00+02:00	46197.09	46246.4	46024.59	46053.7	32.040204
2021-05-11 17:45:00+02:00	46044.22	46268.06	46014.82	46181.52	26.783701
2021-05-11 18:00:00+02:00	46181.53	46565.0	46014.72	46289.94	72.19251
2021-05-11 18:15:00+02:00	46289.94	46444.12	46200.04	46316.17	44.96597
2021-05-11 18:30:00+02:00	46324.85	46345.63	46045.67	46055.95	43.566901
2021-05-11 18:45:00+02:00	46057.75	46244.3	45966.32	46170.94	27.092186
2021-05-11 19:00:00+02:00	46170.94	46361.49	46120.45	46258.7	24.155655
2021-05-11 19:15:00+02:00	46257.3	46536.19	46130.49	46518.28	28.630503
2021-05-11 19:30:00+02:00	46526.14	46597.0	46396.24	46523.47	24.527373
2021-05-11 19:45:00+02:00	46523.83	46567.27	46420.62	46538.53	21.983145
2021-05-11 20:00:00+02:00	46518.96	46668.62	46500.35	46629.07	34.210971
2021-05-11 20:15:00+02:00	46632.33	46816.99	46557.49	46806.95	41.569593
2021-05-11 20:30:00+02:00	46806.95	46809.49	46584.86	46659.18	30.681374
2021-05-11 20:45:00+02:00	46662.15	46662.15	46444.96	46555.24	35.84641
2021-05-11 21:00:00+02:00	46560.92	46827.24	46524.72	46552.28	23.741722
2021-05-11 21:15:00+02:00	46546.39	46882.14	46544.55	46849.58	29.427008
2021-05-11 21:30:00+02:00	46850.0	46929.65	46736.92	46794.49	28.666206
2021-05-11 21:45:00+02:00	46790.87	46798.5	46655.04	46771.48	22.101879
2021-05-11 22:00:00+02:00	46771.48	46840.29	46666.0	46807.9	27.18319
2021-05-11 22:15:00+02:00	46805.42	46925.1	46790.68	46879.1	23.484574
2021-05-11 22:30:00+02:00	46874.32	46971.27	46817.19	46855.79	31.023494
2021-05-11 22:45:00+02:00	46844.31	46975.16	46812.7	46941.51	24.529616
2021-05-11 23:00:00+02:00	46941.71	46977.74	46812.65	46843.7	19.372636
2021-05-11 23:15:00+02:00	46847.51	46863.32	46757.29	46770.3	19.664557
2021-05-11 23:30:00+02:00	46770.19	46909.33	46718.02	46718.02	21.442834
2021-05-11 23:45:00+02:00	46719.24	46796.31	46540.6	46688.46	27.641041
2021-05-12 00:00:00+02:00	46699.02	46780.34	46573.03	46656.65	34.02848
2021-05-12 00:15:00+02:00	46672.68	46718.8	46525.12	46689.85	15.511884
2021-05-12 00:30:00+02:00	46689.85	46766.34	46616.15	46664.17	17.201428
2021-05-12 00:45:00+02:00	46660.42	46692.64	46545.96	46593.58	14.470361
2021-05-12 01:00:00+02:00	46593.36	46750.82	46540.96	46626.72	20.969199
2021-05-12 01:15:00+02:00	46624.17	46660.56	46489.97	46529.45	11.239671
2021-05-12 01:30:00+02:00	46529.45	46731.65	46458.79	46679.35	17.593337
2021-05-12 01:45:00+02:00	46679.26	46901.83	46679.26	46825.37	11.440084
2021-05-12 02:00:00+02:00	46821.39	47221.05	46730.01	47057.38	42.7214
2021-05-12 02:15:00+02:00	47057.39	47069.45	46911.17	47038.83	14.137888
2021-05-12 02:30:00+02:00	47038.84	47300.62	47007.25	47132.97	38.290266
2021-05-12 02:45:00+02:00	47129.2	47323.48	47089.09	47323.48	17.261774
2021-05-12 03:00:00+02:00	47323.52	47333.0	47148.89	47253.58	16.534114
2021-05-12 03:15:00+02:00	47250.04	47250.04	47114.39	47119.97	13.499909
2021-05-12 03:30:00+02:00	47119.97	47174.31	47057.36	47165.14	13.306068
2021-05-12 03:45:00+02:00	47165.12	47165.12	47013.88	47095.16	14.425112
2021-05-12 04:00:00+02:00	47096.49	47127.51	47022.34	47067.46	8.786475
2021-05-12 04:15:00+02:00	47067.45	47312.15	47062.43	47252.07	21.921292
2021-05-12 04:30:00+02:00	47246.86	47288.27	47034.9	47096.82	18.950677
2021-05-12 04:45:00+02:00	47104.0	47184.75	46998.14	47184.75	15.017112
2021-05-12 05:00:00+02:00	47184.75	47275.5	47043.85	47254.4	13.180008
2021-05-12 05:15:00+02:00	47262.83	47284.72	47094.82	47284.71	12.682131
2021-05-12 05:30:00+02:00	47284.87	47645.38	47200.02	47598.92	39.113744
2021-05-12 05:45:00+02:00	47598.98	47813.82	47598.98	47709.31	28.976213
2021-05-12 06:00:00+02:00	47718.15	47883.76	47671.81	47846.91	29.497547
2021-05-12 06:15:00+02:00	47849.86	47883.77	47620.89	47642.63	15.808515
2021-05-12 06:30:00+02:00	47643.58	47662.59	47371.68	47433.88	17.452637
2021-05-12 06:45:00+02:00	47429.91	47470.07	47337.37	47378.93	17.337128
2021-05-12 07:00:00+02:00	47378.95	47507.4	47300.0	47440.89	19.078527
2021-05-12 07:15:00+02:00	47440.88	47520.61	47335.66	47409.98	19.984147
2021-05-12 07:30:00+02:00	47413.46	47449.2	47304.51	47343.65	13.813538
2021-05-12 07:45:00+02:00	47340.45	47374.01	47226.03	47282.35	21.387676
2021-05-12 08:00:00+02:00	47282.36	47390.51	47149.16	47241.8	19.567095
2021-05-12 08:15:00+02:00	47239.8	47281.77	47066.16	47159.2	28.458744
2021-05-12 08:30:00+02:00	47163.49	47265.3	47159.46	47182.63	21.385998
2021-05-12 08:45:00+02:00	47180.93	47254.0	47005.0	47080.95	24.676227
2021-05-12 09:00:00+02:00	47085.97	47227.68	47069.71	47151.21	22.224333
2021-05-12 09:15:00+02:00	47151.13	47299.7	47150.84	47252.25	36.797322
2021-05-12 09:30:00+02:00	47252.25	47256.55	47084.57	47100.71	38.482488
2021-05-12 09:45:00+02:00	47100.7	47200.0	46963.4	47148.84	32.257762
2021-05-12 10:00:00+02:00	47148.84	47217.4	46878.0	46963.03	31.23122
2021-05-12 10:15:00+02:00	46962.99	47062.04	46764.7	46772.07	48.274999
2021-05-12 10:30:00+02:00	46772.07	46979.89	46764.73	46878.16	36.818846
2021-05-12 10:45:00+02:00	46878.16	47020.13	46802.26	47012.34	55.872
2021-05-12 11:00:00+02:00	47012.34	47034.15	46899.24	46996.23	22.025382
2021-05-12 11:15:00+02:00	46995.3	47051.62	46897.1	46999.05	31.775069
2021-05-12 11:30:00+02:00	46995.38	47199.11	46964.19	47154.3	27.413845
2021-05-12 11:45:00+02:00	47150.63	47256.67	46966.73	46981.57	30.542399
2021-05-12 12:00:00+02:00	46981.57	46990.47	46548.57	46548.57	53.352129
2021-05-12 12:15:00+02:00	46548.53	46728.13	46501.01	46589.44	47.111902
2021-05-12 12:30:00+02:00	46587.85	46625.77	46300.19	46329.29	60.25583
2021-05-12 12:45:00+02:00	46327.04	46444.22	46254.01	46322.72	41.375535
2021-05-12 13:00:00+02:00	46322.72	46478.49	46292.8	46345.42	36.053045
2021-05-12 13:15:00+02:00	46342.75	46562.47	46321.0	46446.32	33.118721
2021-05-12 13:30:00+02:00	46445.16	46644.92	46415.85	46619.02	29.217373
2021-05-12 13:45:00+02:00	46613.74	46722.25	46584.19	46676.51	29.919837
2021-05-12 14:00:00+02:00	46676.51	46774.03	46512.67	46673.63	32.251857
2021-05-12 14:15:00+02:00	46673.67	46818.64	46636.51	46812.36	35.492788
2021-05-12 14:30:00+02:00	46811.16	46811.16	46535.12	46678.25	47.190485
2021-05-12 14:45:00+02:00	46678.25	46789.98	46475.18	46534.83	41.306796
2021-05-12 15:00:00+02:00	46534.58	46534.58	46279.91	46335.6	51.089411
2021-05-12 15:15:00+02:00	46336.64	46411.19	46177.12	46287.98	42.376447
2021-05-12 15:30:00+02:00	46285.36	46653.37	46206.46	46651.02	50.848685
2021-05-12 15:45:00+02:00	46651.02	47060.54	46631.02	47010.0	37.470729
2021-05-12 16:00:00+02:00	47018.09	47018.09	46833.9	46944.08	23.300403
2021-05-12 16:15:00+02:00	46934.55	47137.39	46891.38	47005.53	31.102381
2021-05-12 16:30:00+02:00	47002.36	47077.77	46838.25	46838.25	25.662657
2021-05-12 16:45:00+02:00	46835.0	46835.0	46500.1	46529.5	52.338432
2021-05-12 17:00:00+02:00	46544.46	46585.39	46139.45	46367.61	81.668054
2021-05-12 17:15:00+02:00	46374.21	46463.53	46026.85	46161.19	53.082043
2021-05-12 17:30:00+02:00	46161.19	46356.24	45930.16	46352.95	65.417335
2021-05-12 17:45:00+02:00	46360.03	46360.03	46038.52	46117.19	54.062882
2021-05-12 18:00:00+02:00	46117.11	46248.25	45780.0	45855.66	71.275774
2021-05-12 18:15:00+02:00	45876.29	45876.29	45470.7	45769.63	123.190878
2021-05-12 18:30:00+02:00	45772.93	45846.98	45317.22	45375.62	73.158087
2021-05-12 18:45:00+02:00	45360.66	45710.15	45204.33	45708.76	80.453089
2021-05-12 19:00:00+02:00	45702.13	45961.76	45659.78	45839.63	52.857495
2021-05-12 19:15:00+02:00	45839.63	45839.63	45443.2	45759.14	66.168515
2021-05-12 19:30:00+02:00	45759.13	45877.82	45626.42	45754.23	48.531033
2021-05-12 19:45:00+02:00	45753.8	45772.1	45542.85	45605.0	46.092433
2021-05-12 20:00:00+02:00	45606.12	45838.34	45314.9	45334.78	47.449154
2021-05-12 20:15:00+02:00	45348.54	45351.22	44903.16	45180.62	123.878524
2021-05-12 20:30:00+02:00	45185.05	45186.69	44526.31	44960.13	162.324378
2021-05-12 20:45:00+02:00	44960.43	45147.83	44744.95	44941.61	70.073529
2021-05-12 21:00:00+02:00	44926.47	44927.72	44495.0	44559.07	65.8618
2021-05-12 21:15:00+02:00	44558.92	45101.5	44454.26	44969.54	76.920481
2021-05-12 21:30:00+02:00	44976.8	45302.71	44805.51	45277.81	61.602899
2021-05-12 21:45:00+02:00	45277.81	45338.64	45058.0	45285.42	36.337074
2021-05-12 22:00:00+02:00	45278.12	45312.14	45087.08	45124.09	30.345224
2021-05-12 22:15:00+02:00	45132.14	45179.06	44917.57	44931.78	29.216126
2021-05-12 22:30:00+02:00	44931.93	45454.64	44917.58	45338.82	40.446226
2021-05-12 22:45:00+02:00	45336.03	45336.03	45179.21	45264.55	38.333442
2021-05-12 23:00:00+02:00	45267.89	45366.37	45183.4	45355.17	15.537103
2021-05-12 23:15:00+02:00	45357.23	45530.77	45347.45	45517.45	23.030815
2021-05-12 23:30:00+02:00	45517.46	45528.73	45278.5	45388.47	33.721519
2021-05-12 23:45:00+02:00	45389.32	45461.21	45219.65	45379.49	26.994822
2021-05-13 00:00:00+02:00	45374.41	45527.28	43286.92	43779.2	342.305274
2021-05-13 00:15:00+02:00	43779.2	44274.38	43653.27	43864.26	246.643243
2021-05-13 00:30:00+02:00	43861.78	43861.78	42890.31	43489.45	242.391097
2021-05-13 00:45:00+02:00	43500.33	44018.06	43316.94	43976.31	144.277081
2021-05-13 01:00:00+02:00	43980.0	43994.79	43499.43	43753.55	105.172881
2021-05-13 01:15:00+02:00	43755.8	43842.32	42677.01	42869.41	145.408032
2021-05-13 01:30:00+02:00	42877.43	43270.03	42082.96	42584.64	269.300357
2021-05-13 01:45:00+02:00	42583.29	42806.57	40559.67	41305.48	384.885054
2021-05-13 02:00:00+02:00	41281.32	41291.7	38926.52	40467.76	740.089449
2021-05-13 02:15:00+02:00	40437.69	41812.39	40025.7	41768.18	305.361212
2021-05-13 02:30:00+02:00	41768.18	42464.02	41648.81	41878.2	224.827625
2021-05-13 02:45:00+02:00	41861.51	42098.93	41436.08	41484.22	130.487903
2021-05-13 03:00:00+02:00	41477.11	42157.54	41220.09	41816.14	192.816923
2021-05-13 03:15:00+02:00	41816.14	42011.96	41626.95	41904.78	80.364331
2021-05-13 03:30:00+02:00	41910.1	41942.71	41375.46	41537.04	89.18156
2021-05-13 03:45:00+02:00	41534.13	42018.69	41527.81	42011.02	45.858025
2021-05-13 04:00:00+02:00	42020.25	42176.99	41803.32	42149.15	75.534853
2021-05-13 04:15:00+02:00	42158.16	42284.85	41858.84	41933.8	40.851076
2021-05-13 04:30:00+02:00	41933.81	42020.24	41649.0	41942.91	34.798375
2021-05-13 04:45:00+02:00	41949.18	42081.38	41783.89	41838.69	31.138783
2021-05-13 05:00:00+02:00	41841.77	41841.77	41300.87	41451.81	64.104071
2021-05-13 05:15:00+02:00	41458.1	41696.76	41395.32	41433.87	55.256421
2021-05-13 05:30:00+02:00	41447.76	41633.3	41229.47	41250.01	60.756255
2021-05-13 05:45:00+02:00	41250.01	41993.65	41217.11	41957.92	53.554947
2021-05-13 06:00:00+02:00	41959.22	42417.57	41895.08	42375.28	71.128292
2021-05-13 06:15:00+02:00	42369.88	42441.71	42200.0	42423.14	34.04817
2021-05-13 06:30:00+02:00	42414.77	42414.77	42101.91	42176.64	44.733525
2021-05-13 06:45:00+02:00	42174.28	42177.67	41878.49	41973.77	60.5755
2021-05-13 07:00:00+02:00	41971.91	42341.67	41971.9	42299.89	41.013232
2021-05-13 07:15:00+02:00	42299.85	42504.88	42247.55	42499.47	47.356082
2021-05-13 07:30:00+02:00	42499.47	42560.0	42352.6	42520.22	64.698083
2021-05-13 07:45:00+02:00	42522.45	42537.16	42346.16	42401.43	50.314226
2021-05-13 08:00:00+02:00	42401.43	42697.8	42352.43	42526.43	66.340141
2021-05-13 08:15:00+02:00	42530.21	42639.42	42386.49	42386.49	80.04122
2021-05-13 08:30:00+02:00	42409.97	42499.95	42302.32	42495.84	70.855462
2021-05-13 08:45:00+02:00	42495.84	42706.12	42450.0	42700.72	54.904781
2021-05-13 09:00:00+02:00	42700.72	42733.36	42512.88	42640.21	59.758749
2021-05-13 09:15:00+02:00	42640.22	42655.81	42376.98	42379.65	55.628476
2021-05-13 09:30:00+02:00	42379.64	42415.88	42127.68	42153.68	67.200838
